chr10	1080000	1200000
chr10	3080000	3120000
chr10	3200000	3240000
chr10	4840000	4880000
chr10	5440000	5480000
chr10	5760000	5800000
chr10	6000000	6040000
chr10	6520000	6560000
chr10	11880000	11920000
chr10	12280000	12320000
chr10	13240000	13280000
chr10	13440000	13480000
chr10	13680000	13720000
chr10	14960000	15000000
chr10	15200000	15240000
chr10	15480000	15520000
chr10	15920000	16520000
chr10	16560000	16840000
chr10	16880000	16920000
chr10	17360000	17400000
chr10	17840000	18280000
chr10	18560000	18600000
chr10	19000000	21640000
chr10	22080000	22120000
chr10	22200000	22320000
chr10	23440000	23480000
chr10	23520000	23680000
chr10	23800000	24560000
chr10	24880000	24920000
chr10	25440000	27080000
chr10	27240000	27280000
chr10	27320000	27360000
chr10	27400000	27440000
chr10	27560000	27800000
chr10	28760000	28800000
chr10	28840000	28880000
chr10	28920000	28960000
chr10	29800000	29840000
chr10	30320000	30360000
chr10	30680000	30720000
chr10	30960000	31000000
chr10	32360000	32400000
chr10	32720000	32760000
chr10	33200000	33240000
chr10	33360000	33400000
chr10	33480000	33520000
chr10	35000000	35040000
chr10	35400000	35440000
chr10	35920000	35960000
chr10	37240000	38040000
chr10	38080000	38600000
chr10	38680000	42240000
chr10	42280000	42600000
chr10	43400000	43440000
chr10	44840000	45080000
chr10	45120000	45320000
chr10	45520000	46400000
chr10	46600000	47080000
chr10	47200000	47960000
chr10	48040000	48080000
chr10	48320000	49200000
chr10	49520000	49560000
chr10	50400000	50520000
chr10	50680000	51720000
chr10	52120000	52400000
chr10	53720000	53760000
chr10	54040000	59640000
chr10	59720000	59840000
chr10	60200000	60760000
chr10	60800000	61120000
chr10	61160000	61320000
chr10	61360000	61560000
chr10	61880000	62240000
chr10	63680000	63720000
chr10	64560000	64600000
chr10	65200000	69320000
chr10	69800000	69840000
chr10	70400000	70440000
chr10	70560000	70600000
chr10	70840000	70880000
chr10	71560000	71600000
chr10	71880000	71920000
chr10	72320000	72360000
chr10	73240000	73320000
chr10	73800000	73840000
chr10	74480000	74520000
chr10	74600000	74640000
chr10	75240000	75280000
chr10	75560000	75600000
chr10	76680000	76720000
chr10	78560000	78600000
chr10	79240000	79280000
chr10	79440000	79480000
chr10	80720000	80760000
chr10	80960000	81680000
chr10	81760000	81800000
chr10	82000000	82120000
chr10	82160000	82200000
chr10	82280000	86040000
chr10	86320000	87880000
chr10	87920000	88160000
chr10	88400000	88440000
chr10	88880000	88920000
chr10	88960000	89160000
chr10	89200000	89320000
chr10	89520000	89560000
chr10	90320000	90360000
chr10	90400000	90440000
chr10	90560000	90600000
chr10	90760000	90800000
chr10	91000000	91040000
chr10	91520000	92640000
chr10	93040000	93080000
chr10	93680000	93720000
chr10	94240000	94280000
chr10	94640000	94680000
chr10	95080000	95120000
chr10	95280000	95320000
chr10	95480000	95520000
chr10	95560000	95600000
chr10	96200000	96240000
chr10	96280000	96320000
chr10	96360000	96400000
chr10	96440000	96920000
chr10	97160000	97200000
chr10	97360000	97400000
chr10	97440000	97480000
chr10	97640000	97800000
chr10	97840000	97960000
chr10	98040000	98160000
chr10	99120000	99160000
chr10	99480000	99520000
chr10	99880000	99920000
chr10	100200000	100240000
chr10	101000000	101080000
chr10	101120000	101160000
chr10	101360000	101400000
chr10	101480000	101520000
chr10	102000000	102040000
chr10	102280000	102320000
chr10	102640000	102680000
chr10	102760000	102800000
chr10	102840000	102880000
chr10	103560000	103600000
chr10	103880000	103920000
chr10	104400000	104440000
chr10	105120000	105160000
chr10	105360000	105400000
chr10	105440000	105480000
chr10	106000000	106040000
chr10	106120000	110880000
chr10	110920000	110960000
chr10	111080000	111640000
chr10	112040000	112080000
chr10	112360000	112400000
chr10	112680000	113920000
chr10	114200000	114240000
chr10	115320000	115360000
chr10	115400000	115440000
chr10	115920000	115960000
chr10	116000000	116040000
chr10	116640000	116680000
chr10	116840000	117480000
chr10	118080000	118400000
chr10	118960000	119000000
chr10	119040000	119360000
chr10	119400000	119640000
chr10	119680000	120240000
chr10	120280000	120320000
chr10	120800000	120840000
chr10	121360000	121400000
chr10	121640000	121680000
chr10	121720000	122960000
chr10	123000000	123560000
chr10	123600000	123640000
chr10	123680000	123720000
chr10	124040000	124080000
chr10	124320000	124360000
chr10	126160000	126200000
chr10	126480000	126520000
chr10	126720000	126760000
chr10	126840000	126880000
chr10	127400000	127440000
chr10	127480000	127520000
chr10	128280000	128320000
chr10	128360000	128720000
chr10	128800000	128840000
chr10	128880000	128920000
chr10	129080000	129120000
chr10	129160000	129200000
chr10	129240000	129600000
chr10	129680000	129800000
chr10	129840000	129880000
chr10	133520000	133640000
chr10	133680000	133720000
chr10	133760000	133800000
chr10	133840000	133880000
chr10	134120000	134160000
chr10	134320000	134360000
chr10	134880000	134920000
chr10	134960000	135000000
chr10	135080000	135120000
chr11	520000	560000
chr11	800000	960000
chr11	1000000	1040000
chr11	1520000	1560000
chr11	2160000	2200000
chr11	2400000	2520000
chr11	2880000	2920000
chr11	3240000	3360000
chr11	3400000	3560000
chr11	3640000	3680000
chr11	3800000	3840000
chr11	4080000	4120000
chr11	4160000	4640000
chr11	4680000	5240000
chr11	5360000	5520000
chr11	5560000	5600000
chr11	5680000	6200000
chr11	6360000	6400000
chr11	6680000	6920000
chr11	7000000	7440000
chr11	7480000	7600000
chr11	7640000	7880000
chr11	8120000	8160000
chr11	8560000	8600000
chr11	8960000	9000000
chr11	9120000	9160000
chr11	9480000	9520000
chr11	10360000	10400000
chr11	10720000	10760000
chr11	11800000	11840000
chr11	12280000	12320000
chr11	12920000	12960000
chr11	13160000	13200000
chr11	13360000	13400000
chr11	13440000	13480000
chr11	13520000	13840000
chr11	14240000	14280000
chr11	14520000	14560000
chr11	14600000	14960000
chr11	15000000	15040000
chr11	15080000	15120000
chr11	15200000	15640000
chr11	16600000	16800000
chr11	17080000	17120000
chr11	17360000	17560000
chr11	18080000	18120000
chr11	18840000	18880000
chr11	18920000	19160000
chr11	19200000	19240000
chr11	19920000	19960000
chr11	20120000	20560000
chr11	20600000	23800000
chr11	23840000	26960000
chr11	27000000	27040000
chr11	27080000	27200000
chr11	27480000	27520000
chr11	29360000	31960000
chr11	32200000	32240000
chr11	32280000	32320000
chr11	32360000	32480000
chr11	32520000	32920000
chr11	33080000	33120000
chr11	33760000	33800000
chr11	34480000	34520000
chr11	34880000	34920000
chr11	35400000	35440000
chr11	36480000	36520000
chr11	36560000	43520000
chr11	43840000	43880000
chr11	44040000	44080000
chr11	44520000	44560000
chr11	44880000	44920000
chr11	45320000	45360000
chr11	45760000	45840000
chr11	46320000	46400000
chr11	46600000	46640000
chr11	46680000	46720000
chr11	46800000	46840000
chr11	47160000	47200000
chr11	47400000	47440000
chr11	47600000	47640000
chr11	47800000	47840000
chr11	48120000	50200000
chr11	50240000	50680000
chr11	50720000	56680000
chr11	56760000	56880000
chr11	57200000	57240000
chr11	58120000	58160000
chr11	58200000	58520000
chr11	58560000	58600000
chr11	58680000	58720000
chr11	58760000	59120000
chr11	59200000	59320000
chr11	59360000	60320000
chr11	60800000	60840000
chr11	60960000	61000000
chr11	61280000	61320000
chr11	61680000	61720000
chr11	61880000	61920000
chr11	62240000	62280000
chr11	62400000	62560000
chr11	62600000	62680000
chr11	62720000	62920000
chr11	62960000	63000000
chr11	63160000	63200000
chr11	63280000	63320000
chr11	63520000	63560000
chr11	63720000	63760000
chr11	63880000	63920000
chr11	64280000	64400000
chr11	64640000	64680000
chr11	64880000	64920000
chr11	65080000	65120000
chr11	65160000	65200000
chr11	65520000	65560000
chr11	65800000	65840000
chr11	66000000	66040000
chr11	66360000	66400000
chr11	66800000	66840000
chr11	67040000	67080000
chr11	67320000	67400000
chr11	67480000	67520000
chr11	67760000	67800000
chr11	67960000	68000000
chr11	68600000	68640000
chr11	69200000	69240000
chr11	69720000	69760000
chr11	69960000	70000000
chr11	70960000	71000000
chr11	71320000	71360000
chr11	71840000	71880000
chr11	72080000	72120000
chr11	72680000	72720000
chr11	73360000	73400000
chr11	73600000	73640000
chr11	74280000	74320000
chr11	74680000	74720000
chr11	74960000	75000000
chr11	76120000	76160000
chr11	76440000	76480000
chr11	77040000	77080000
chr11	77480000	77520000
chr11	77960000	78000000
chr11	78920000	79280000
chr11	79320000	82240000
chr11	82280000	82320000
chr11	82600000	82640000
chr11	82680000	85040000
chr11	85720000	85760000
chr11	86320000	86360000
chr11	86680000	87720000
chr11	87920000	92320000
chr11	92600000	92880000
chr11	92920000	93080000
chr11	93200000	93240000
chr11	93880000	93920000
chr11	94360000	94480000
chr11	94520000	95200000
chr11	95800000	99960000
chr11	100320000	100960000
chr11	101000000	101200000
chr11	101240000	101280000
chr11	101400000	101440000
chr11	102080000	102120000
chr11	102480000	102520000
chr11	105440000	105720000
chr11	105840000	107160000
chr11	107280000	107440000
chr11	107480000	107520000
chr11	108040000	108200000
chr11	108240000	108440000
chr11	108480000	109160000
chr11	109200000	109360000
chr11	109800000	109840000
chr11	110840000	110880000
chr11	110920000	110960000
chr11	111240000	111280000
chr11	111480000	111520000
chr11	111560000	111600000
chr11	111640000	111680000
chr11	113200000	113240000
chr11	116120000	116160000
chr11	116600000	116640000
chr11	116760000	116800000
chr11	117440000	117480000
chr11	117520000	117560000
chr11	117720000	117760000
chr11	117920000	117960000
chr11	118040000	118080000
chr11	118360000	118400000
chr11	118440000	118480000
chr11	118720000	118760000
chr11	118840000	118880000
chr11	119680000	119720000
chr11	119880000	119920000
chr11	120600000	120640000
chr11	120960000	121000000
chr11	121960000	122000000
chr11	122440000	122480000
chr11	122640000	122680000
chr11	122880000	122920000
chr11	123000000	123040000
chr11	123080000	124040000
chr11	124240000	124280000
chr11	124840000	124880000
chr11	124960000	125000000
chr11	125040000	125280000
chr11	125640000	125720000
chr11	125840000	125880000
chr11	125920000	125960000
chr11	126400000	126760000
chr11	126800000	126960000
chr11	127000000	127440000
chr11	127520000	127560000
chr11	128240000	128280000
chr11	128360000	128520000
chr11	128720000	128760000
chr11	129160000	129200000
chr11	129240000	129280000
chr11	129560000	129600000
chr11	129760000	129800000
chr11	130280000	130320000
chr11	132480000	133360000
chr11	133400000	133440000
chr11	133560000	133600000
chr11	133640000	133680000
chr11	133720000	133760000
chr11	133800000	134080000
chr12	360000	400000
chr12	960000	1000000
chr12	1600000	1640000
chr12	2800000	2840000
chr12	3040000	3080000
chr12	3280000	3320000
chr12	3840000	3880000
chr12	4280000	4320000
chr12	4560000	4600000
chr12	4680000	4800000
chr12	5960000	6000000
chr12	6280000	6320000
chr12	6520000	6560000
chr12	6880000	6920000
chr12	7200000	7760000
chr12	7840000	7880000
chr12	8120000	8160000
chr12	8280000	8320000
chr12	8360000	8640000
chr12	8680000	8720000
chr12	8960000	9000000
chr12	9040000	9480000
chr12	9520000	10080000
chr12	10200000	10400000
chr12	10440000	10680000
chr12	10760000	11600000
chr12	12800000	12840000
chr12	13320000	14840000
chr12	14880000	14920000
chr12	15040000	15600000
chr12	15920000	19360000
chr12	19720000	22160000
chr12	22400000	24120000
chr12	24880000	24920000
chr12	25000000	25040000
chr12	25240000	25280000
chr12	25440000	25480000
chr12	26120000	26160000
chr12	26760000	26800000
chr12	26840000	26880000
chr12	26920000	27000000
chr12	27760000	27800000
chr12	29080000	29200000
chr12	29240000	29280000
chr12	29320000	29640000
chr12	29680000	30800000
chr12	30880000	30920000
chr12	31120000	31240000
chr12	31280000	31320000
chr12	31360000	31400000
chr12	31720000	31760000
chr12	32400000	32440000
chr12	32760000	40840000
chr12	41040000	41080000
chr12	41120000	41160000
chr12	42040000	42480000
chr12	42600000	43880000
chr12	44120000	44160000
chr12	44200000	44240000
chr12	44440000	44560000
chr12	44640000	44800000
chr12	45720000	45760000
chr12	46360000	46400000
chr12	46640000	46680000
chr12	46880000	47200000
chr12	47280000	47400000
chr12	47520000	47560000
chr12	47720000	47760000
chr12	47960000	48000000
chr12	48320000	48360000
chr12	48760000	48800000
chr12	49120000	49160000
chr12	49440000	49480000
chr12	50080000	50120000
chr12	50680000	50720000
chr12	50800000	50880000
chr12	51040000	51080000
chr12	51560000	51600000
chr12	51680000	51720000
chr12	52200000	52240000
chr12	52440000	52480000
chr12	52880000	52920000
chr12	53120000	53280000
chr12	53320000	53520000
chr12	53600000	54360000
chr12	54400000	54440000
chr12	54800000	54840000
chr12	55000000	55040000
chr12	55160000	55200000
chr12	55320000	55360000
chr12	55400000	55440000
chr12	55720000	55760000
chr12	55880000	55920000
chr12	56200000	56240000
chr12	56440000	56480000
chr12	56600000	57000000
chr12	57840000	61160000
chr12	61240000	61280000
chr12	61480000	61600000
chr12	61640000	62320000
chr12	62400000	62520000
chr12	63080000	63120000
chr12	63440000	63480000
chr12	63520000	63960000
chr12	64800000	64840000
chr12	64880000	65040000
chr12	65080000	65240000
chr12	65280000	66040000
chr12	66680000	66920000
chr12	67520000	67560000
chr12	67840000	68040000
chr12	68360000	70320000
chr12	70440000	70960000
chr12	71000000	74120000
chr12	74160000	74200000
chr12	74800000	75080000
chr12	75280000	75320000
chr12	75400000	75440000
chr12	75480000	75520000
chr12	75960000	76160000
chr12	76200000	76960000
chr12	77040000	78360000
chr12	79160000	87040000
chr12	87920000	87960000
chr12	88440000	88520000
chr12	89040000	89920000
chr12	90280000	90320000
chr12	91640000	91680000
chr12	92360000	92400000
chr12	93040000	93080000
chr12	93920000	93960000
chr12	94480000	94520000
chr12	94800000	95000000
chr12	95120000	95160000
chr12	95440000	95840000
chr12	95880000	96360000
chr12	96400000	97440000
